"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTKSTNR20MOREON","PARTKSTR20MOREON","PARTKST20MOREOFF","PARTKST20MORETOT","PARTKSTNR20LESSON","PARTKST20LESSOFF","PARTKST20LESSTOT","PARTKNSTNR125MOREON","PARTKNSTR125MOREON","PARTKNST125MOREOFF","PARTKNST125MORETOT","PARTKNSTNR125LESSON","PARTKNST125LESSOFF","PARTKNST125LESSTOT","PARTKNONRURALONTOTAL","PARTKRURALONTOTAL","PARTKOFFTOTAL","PARTKTOTAL"
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTERSTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","ALABAMA",0,5.37,,5.37,,,,,,,,,,,0,5.37,,5.37
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","CALIFORNIA",0,7.94,,7.94,,,,,,,,,,,0,7.94,,7.94
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","MISSISSIPPI",0,1.24,,1.24,,,,,,,,,,,0,1.24,,1.24
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110415,10715,26085,"PLAINS MARKETING, L.P.","Crude Oil","INTRASTATE","TEXAS",0,1.39,,1.39,,,,,,,,,,,0,1.39,,1.39
41089.4660648148,2010,20110331,10713,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","ARIZONA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110331,10713,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110331,10713,26085,"PLAINS MARKETING, L.P.","HVL","INTRASTATE","SOUTH CAROLINA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110332,10714,26085,"PLAINS MARKETING, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110118,10119,26086,"SEADRIFT PIPELINE CORP","HVL","INTRASTATE","TEXAS",105.29,880.41,,985.7,,,,,,,,,,,105.29,880.41,,985.7
41089.4660648148,2010,20110175,10177,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110174,10176,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Fuel Grade Ethanol (dedicated system)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MARYLAND",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW JERSEY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW YORK",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WASHINGTON DC",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","GEORGIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MARYLAND",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW JERSEY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","OREGON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110176,10178,26094,"NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110005,10005,26099,"TAMPA BAY PIPELINE CO.","HVL","INTRASTATE","FLORIDA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110213,10215,26112,"VALERO REFINING-TEXAS L.P.","Crude Oil","INTRASTATE","TEXAS",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110215,10217,26112,"VALERO REFINING-TEXAS L.P.","HVL","INTRASTATE","TEXAS",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110214,10216,26112,"VALERO REFINING-TEXAS L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110377,10396,26120,"COLLINS PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110377,10396,26120,"COLLINS PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110310,10320,26125,"CALNEV PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEVADA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110310,10320,26125,"CALNEV PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110409,10432,26134,"EXXONMOBIL OIL CORP - WEST COAST","Crude Oil","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110384,10403,26134,"EXXONMOBIL OIL CORP - WEST COAST","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110191,10193,26149,"ALYESKA PIPELINE SERVICE CO","Crude Oil","INTERSTATE","ALASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110116,10117,26303,"UNOCAL PIPELINE CO - EASTERN REGION","Crude Oil","INTRASTATE","TEXAS",9.1,,,9.1,,,,,,,,,,,9.1,,,9.1
41089.4660648148,2010,20110449,10486,26330,"ENOGEX LLC","HVL","INTRASTATE","OKLAHOMA",0,4.5,,4.5,0,,0,0,0,,0,0,,0,0,4.5,,4.5
41089.4660648148,2010,20110394,10417,30005,"MOBIL PACIFIC PIPELINE CO","Crude Oil","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110393,10416,30005,"MOBIL PACIFIC PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20120060,11088,30544,"OCCIDENTAL CHEMICAL CORP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20120060,11088,30544,"OCCIDENTAL CHEMICAL CORP","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110156,10158,30626,"TARGA NGL PIPE LINE CO","HVL","INTERSTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110156,10158,30626,"TARGA NGL PIPE LINE CO","HVL","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110411,10716,30657,"BRAVO PIPELINE COMPANY","CO2","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110411,10716,30657,"BRAVO PIPELINE COMPANY","CO2","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110411,10716,30657,"BRAVO PIPELINE COMPANY","CO2","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110271,10277,30658,"KERN OIL & REFINING CO.","Crude Oil","INTRASTATE","CALIFORNIA",4,1.7,0,5.7,0,0,0,0,0,0,0,0,0,0,4,1.7,0,5.7
41089.4660648148,2010,20110307,10317,30666,"ENMARK ENERGY, INC","CO2","INTRASTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110019,10019,30683,"WESTLAKE PETROCHEMICALS LLC","HVL","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110153,10155,30683,"WESTLAKE PETROCHEMICALS LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110154,10156,30709,"HUNTSMAN PETROCHEMICAL LLC","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110341,10353,30709,"HUNTSMAN PETROCHEMICAL LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110220,10223,30735,"TESORO ALASKA PIPELINE COMPANY","Crude Oil","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110225,10228,30735,"TESORO ALASKA PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110025,10025,30755,"CITGO PRODUCTS PIPELINE CO","Crude Oil","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110024,10024,30755,"CITGO PRODUCTS PIPELINE CO","HVL","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110026,10026,30755,"CITGO PRODUCTS PIPELINE CO","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110221,10224,30777,"Motiva Enterprises LLC","Crude Oil","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110127,10247,30777,"Motiva Enterprises LLC Convent Refinery","HVL","INTRASTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110229,10281,30777,"MOTIVA ENTERPRISE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110229,10281,30777,"MOTIVA ENTERPRISE LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110193,10221,30781,"OLYMPIC PIPE LINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110193,10221,30781,"OLYMPIC PIPE LINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","WASHINGTON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110193,10221,30781,"OLYMPIC PIPE LINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110420,10445,30782,"HARVEST PIPELINE COMPANY","Crude Oil","INTRASTATE","LOUISIANA",,17.691,,17.691,,,,,,,,,,,,17.691,,17.691
41089.4660648148,2010,20110420,10445,30782,"HARVEST PIPELINE COMPANY","Crude Oil","INTRASTATE","TEXAS",1.28,1.33,,2.61,,,,,,,,,,,1.28,1.33,,2.61
41089.4660648148,2010,20110139,10140,30792,"LAMAR OIL & GAS","Crude Oil","INTRASTATE","TEXAS",0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5
41089.4660648148,2010,20110270,10276,30826,"WILLIAMS FIELD SERVICES","HVL","INTRASTATE","COLORADO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTERSTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTERSTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTERSTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","NEW MEXICO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","OKLAHOMA",19.649,0,,19.649,0,0,0,0,0,0,0,0,0,0,19.649,0,0,19.649
41089.4660648148,2010,20110286,10459,30829,"ENTERPRISE CRUDE PIPELINE LLC","Crude Oil","INTRASTATE","TEXAS",4.945,0,0,4.945,0,0,0,0,0,0,0,0,0,0,4.945,0,0,4.945
41089.4660648148,2010,20110178,10180,30834,"TIDELANDS OIL PRODUCTION COMPANY","Crude Oil","INTRASTATE","CALIFORNIA",1.536,,,1.536,0.752,,0.752,,,,,,,,2.288,,,2.288
41089.4660648148,2010,20110014,11084,30901,"AIRCRAFT SERVICES INTERNATIONAL GROUP (ASIG)","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ALASKA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110364,10382,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","HVL","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110155,11514,30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110282,10291,30959,"THE DOW CHEMICAL COMPANY","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110281,10290,30959,"THE DOW CHEMICAL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110325,10337,30968,"BEARTOOTH PIPELINE","Crude Oil","INTERSTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110325,10337,30968,"BEARTOOTH PIPELINE","Crude Oil","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110395,10418,30969,"MAIN PASS OIL GATHERING SYSTEM","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",,,0,0,,0,0,,,0,0,,0,0,,,0,0
41089.4660648148,2010,20110011,10011,31023,"CITGO REFINING & CHEMICAL CO. L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110012,10012,31023,"CITGO REFINING & CHEMICAL CO. L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTERSTATE","ALABAMA",0,0,,0,13.8,,13.8,0,0,,0,0,,0,13.8,0,,13.8
41089.4660648148,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTERSTATE","FLORIDA",0,0,,0,1.08,,1.08,0,0,,0,0,,0,1.08,0,,1.08
41089.4660648148,2010,20110425,10450,31045,"GENESIS PIPELINE USA, L.P.","Crude Oil","INTRASTATE","MISSISSIPPI",43.52,0,,43.52,7.8,,7.8,0,0,,0,0,,0,51.32,0,,51.32
41089.4660648148,2010,20110008,10475,31049,"MCCHORD PIPELINE CO.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",14,,,14,,,,,,,,,,,14,,,14
41089.4660648148,2010,20110029,10029,31051,"TIDEWATER, INC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WASHINGTON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110180,10182,31056,"ASIG - HONOLULU","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","HAWAII",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110346,10358,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","HAWAII",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110073,10074,31059,"BASF CORPORATION","HVL","INTRASTATE","TEXAS",0,,,0,0,,0,0,,,0,0,,0,0,,,0
41089.4660648148,2010,20110320,10332,31067,"AERA ENERGY LLC","Crude Oil","INTRASTATE","CALIFORNIA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110451,10492,31083,"HELCO-HAWAII ELECTRIC LIGHT COMPANY, INC.","Crude Oil","INTERSTATE","HAWAII",,,,,2.5,,2.5,,,,,,,,2.5,,,2.5
41089.4660648148,2010,20110166,10168,31130,"DCP MIDSTREAM","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110167,10169,31130,"DCP MIDSTREAM","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","NEW MEXICO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110167,10169,31130,"DCP MIDSTREAM","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110018,10018,31135,"PETRO-DIAMOND TERMINAL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,,,,0,0,,0
41089.4660648148,2010,20110033,10479,31136,"WICKLAND OIL COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",10,0,,10,2,,2,0,0,,0,0,,0,12,0,,12
41089.4660648148,2010,20110380,10399,31166,"MUSTANG PIPE LINE PARTNERS","Crude Oil","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110379,10398,31167,"MOEM PIPELINE LLC","Crude Oil","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","KENTUCKY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","MISSISSIPPI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,64,64
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","TENNESSEE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTERSTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","CALIFORNIA",0,14.6,0,14.6,0,0,0,0,0,0,0,0,0,0,0,14.6,0,14.6
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110347,10359,31174,"SHELL PIPELINE CO., L.P.","Crude Oil","INTRASTATE","OCS-Gulf of Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110350,10362,31174,"SHELL PIPELINE CO., L.P.","HVL","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OREGON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110348,10443,31174,"SHELL PIPELINE CO., L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","WISCONSIN",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110439,10471,31178,"XTO ENERGY INC","CO2","INTRASTATE","TEXAS",2,,,2,,,,,,,,,,,2,,,2
41089.4660648148,2010,20110437,10706,31178,"XTO ENERGY INC","Crude Oil","INTRASTATE","ALASKA",,,,,,9,9,,,,,,,,,,9,9
41089.4660648148,2010,20110438,10470,31178,"XTO ENERGY INC","HVL","INTRASTATE","LOUISIANA",3,0,,3,0,,0,0,0,,0,0,,0,3,0,,3
41089.4660648148,2010,20110438,10470,31178,"XTO ENERGY INC","HVL","INTRASTATE","TEXAS",,,,,11,,11,,,,,,,,11,,,11
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","ILLINOIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","IOWA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","KANSAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
